"resource","consumer","res.density","res.phylum","res.class","res.order","res.family","res.genus","con.density","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Dicranota","Baetis",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",72,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis","order","order",12,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Dicranota","Chironomidae",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",1424,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","order",1,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Dicranota","Cleptelmis",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",304,"Arthropoda","Insecta","Coleoptera","Elmidae","Cleptelmis","order","family",2,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Dicranota","Dicranota",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","exact","exact",1,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Dicranota","Drunella",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella","order","family",6,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Dicranota","Ironodes",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",24,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Ironodes","order","order",12,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Dicranota","Malenka",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",48,"Arthropoda","Insecta","Plecoptera","Nemouridae","Malenka","order","order",85,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Dicranota","Oligochaeta",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",40,"Annelida","Clitellata",,,,"order","exact",23,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Dicranota","Paraleptophlebia",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",672,"Arthropoda","Insecta","Ephemeroptera","Leptophlebiidae","Paraleptophlebia","order","family",1,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Dicranota","Serratella",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",88,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Serratella","order","genus",6,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Dicranota","Simulium",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",160,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","order","exact",15,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Dicranota","Zapada",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",8,"Arthropoda","Insecta","Plecoptera","Nemouridae","Zapada","order","order",85,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Dicranota","Ceratopogonidae",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",200,"Arthropoda","Insecta","Diptera","Ceratopogonidae","Bezzia","exact","order",1,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Dicranota","Heptageniidae",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",24,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Cinygmula","order","order",12,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Dicranota","Leuctridae",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota",16,"Arthropoda","Insecta","Plecoptera","Leuctridae","Despaxia","order","order",85,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Drunella","Ameletus",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella",16,"Arthropoda","Insecta","Ephemeroptera","Ameletidae","Ameletus","order","order",9,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Drunella","Baetis",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella",72,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis","order","order",9,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Drunella","Chironomidae",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella",1424,"Arthropoda","Insecta","Diptera","Chironomidae",,"order","family",7,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Drunella","Cleptelmis",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella",304,"Arthropoda","Insecta","Coleoptera","Elmidae","Cleptelmis","order","family",1,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Drunella","Dicranota",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","order","family",2,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Drunella","Drunella",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella","order","order",9,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Drunella","Ironodes",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella",24,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Ironodes","order","order",9,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Drunella","Malenka",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella",48,"Arthropoda","Insecta","Plecoptera","Nemouridae","Malenka","order","order",36,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Drunella","Oligochaeta",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella",40,"Annelida","Clitellata",,,,"order","exact",4,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Drunella","Paraleptophlebia",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella",672,"Arthropoda","Insecta","Ephemeroptera","Leptophlebiidae","Paraleptophlebia","order","order",9,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Drunella","Serratella",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella",88,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Serratella","order","order",9,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Drunella","Simulium",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella",160,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","order","order",11,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Drunella","Zapada",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella",8,"Arthropoda","Insecta","Plecoptera","Nemouridae","Zapada","order","order",36,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Drunella","Ceratopogonidae",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella",200,"Arthropoda","Insecta","Diptera","Ceratopogonidae","Bezzia","order","order",11,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Drunella","Heptageniidae",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella",24,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Cinygmula","order","order",9,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Drunella","Leuctridae",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella",16,"Arthropoda","Insecta","Plecoptera","Leuctridae","Despaxia","order","order",36,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Ironodes","Ameletus",24,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Ironodes",16,"Arthropoda","Insecta","Ephemeroptera","Ameletidae","Ameletus","order","order",9,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Ironodes","Baetis",24,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Ironodes",72,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis","order","order",9,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Ironodes","Chironomidae",24,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Ironodes",1424,"Arthropoda","Insecta","Diptera","Chironomidae",,"order","family",7,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Ironodes","Cleptelmis",24,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Ironodes",304,"Arthropoda","Insecta","Coleoptera","Elmidae","Cleptelmis","order","family",1,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Ironodes","Dicranota",24,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Ironodes",16,"Arthropoda","Insecta","Diptera","Tipulidae","Dicranota","order","family",2,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Ironodes","Drunella",24,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Ironodes",8,"Arthropoda","Insecta","Ephemeroptera","Ephemerellidae","Drunella","order","order",9,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Ironodes","Ironodes",24,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Ironodes",24,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Ironodes","order","order",9,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
"Ironodes","Malenka",24,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Ironodes",48,"Arthropoda","Insecta","Plecoptera","Nemouridae","Malenka","family","order",2,"inferred - stable isotope analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis; expert; feeding trial; natural history,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed interaction in field,observed - gut/stomach analysis,observed,observed - feeding trial,observed - field; gut/stomach analysis,observed - field; gut/stomach analysis; published account,observed - gut/stomach analysis,observed,observed - feeding trial,observed - gut/stomach analysis","10,11,15,23,28,46,47,59,2,10,11,12,13,15,18,23,26,27,28,32,35,36,40,41,47,50,58,59,60,62,63,2,13,15,47,50,63"
